run_id,cell_id,condition,family,inheritance_mode,seed,window_end_tick,phase,population,mean_generation,births,deaths,total_stock,suppressed_fraction,coverage_realised,opportunities__train__m0__c0,opportunities__train__m0__c1,opportunities__train__m1__c0,opportunities__train__m1__c1,opportunities__heldout__m0__c0,opportunities__heldout__m0__c1,opportunities__heldout__m1__c0,opportunities__heldout__m1__c1,defections__train__m0__c0,defections__train__m0__c1,defections__train__m1__c0,defections__train__m1__c1,defections__heldout__m0__c0,defections__heldout__m0__c1,defections__heldout__m1__c0,defections__heldout__m1__c1,penalties__train__m0__c0,penalties__train__m0__c1,penalties__train__m1__c0,penalties__train__m1__c1,penalties__heldout__m0__c0,penalties__heldout__m0__c1,penalties__heldout__m1__c0,penalties__heldout__m1__c1
C3_f0.3__baldwinian__s1,C3_f0.3__baldwinian,C3_f0.3,C3,baldwinian,1,50,train,50,0.68,30,0,79.16387045515872,0.875,0.5,194.0,108.0,63.0,112.0,59.0,38.0,0.0,0.0,35.0,20.0,10.0,24.0,19.0,7.0,0.0,0.0,0.0,0.0,10.0,24.0,0.0,0.0,0.0,0.0
C3_f0.3__baldwinian__s1,C3_f0.3__baldwinian,C3_f0.3,C3,baldwinian,1,100,train,49,0.7551020408163265,13,14,47.035823256847586,0.9791666666666666,0.5,207.0,113.0,131.0,241.0,44.0,39.0,0.0,0.0,30.0,15.0,13.0,24.0,11.0,6.0,0.0,0.0,0.0,0.0,13.0,24.0,0.0,0.0,0.0,0.0
C3_f0.3__baldwinian__s1,C3_f0.3__baldwinian,C3_f0.3,C3,baldwinian,1,150,train,41,0.9512195121951219,10,18,110.2909155630316,0.8333333333333334,0.5,251.0,129.0,121.0,234.0,32.0,22.0,0.0,0.0,28.0,16.0,14.0,29.0,11.0,3.0,0.0,0.0,0.0,0.0,14.0,29.0,0.0,0.0,0.0,0.0
C3_f0.3__baldwinian__s1,C3_f0.3__baldwinian,C3_f0.3,C3,baldwinian,1,200,train,42,1.0238095238095237,19,18,118.84735513883429,0.7291666666666666,0.5,200.0,105.0,133.0,250.0,64.0,27.0,0.0,0.0,27.0,13.0,13.0,23.0,18.0,7.0,0.0,0.0,0.0,0.0,13.0,23.0,0.0,0.0,0.0,0.0
C3_f0.3__baldwinian__s1,C3_f0.3__baldwinian,C3_f0.3,C3,baldwinian,1,250,train,50,1.16,25,17,109.86347871374167,0.75,0.5,322.0,152.0,135.0,207.0,38.0,22.0,0.0,0.0,27.0,13.0,19.0,30.0,9.0,7.0,0.0,0.0,0.0,0.0,19.0,30.0,0.0,0.0,0.0,0.0
C3_f0.3__baldwinian__s1,C3_f0.3__baldwinian,C3_f0.3,C3,baldwinian,1,300,train,50,1.34,21,21,110.74394449352614,0.75,0.5,333.0,185.0,174.0,283.0,61.0,45.0,0.0,0.0,27.0,14.0,18.0,34.0,9.0,7.0,0.0,0.0,0.0,0.0,18.0,34.0,0.0,0.0,0.0,0.0
C3_f0.3__baldwinian__s1,C3_f0.3__baldwinian,C3_f0.3,C3,baldwinian,1,350,train,50,1.38,17,17,68.24954082415894,0.8958333333333334,0.5,311.0,164.0,127.0,239.0,62.0,40.0,0.0,0.0,33.0,18.0,13.0,21.0,13.0,5.0,0.0,0.0,0.0,0.0,13.0,21.0,0.0,0.0,0.0,0.0
C3_f0.3__baldwinian__s1,C3_f0.3__baldwinian,C3_f0.3,C3,baldwinian,1,400,train,50,1.2,20,20,84.96821430037181,0.8541666666666666,0.5,290.0,147.0,150.0,317.0,24.0,11.0,0.0,0.0,23.0,14.0,17.0,33.0,9.0,2.0,0.0,0.0,0.0,0.0,17.0,33.0,0.0,0.0,0.0,0.0
C3_f0.3__baldwinian__s1,C3_f0.3__baldwinian,C3_f0.3,C3,baldwinian,1,450,train,50,1.18,13,13,124.95829907076974,0.6458333333333334,0.5,341.0,210.0,199.0,412.0,57.0,34.0,0.0,0.0,21.0,11.0,11.0,33.0,8.0,3.0,0.0,0.0,0.0,0.0,11.0,33.0,0.0,0.0,0.0,0.0
C3_f0.3__baldwinian__s1,C3_f0.3__baldwinian,C3_f0.3,C3,baldwinian,1,500,train,50,1.3,23,23,101.41434078851042,0.7083333333333334,0.5,403.0,243.0,233.0,421.0,88.0,64.0,0.0,0.0,24.0,11.0,23.0,18.0,8.0,3.0,0.0,0.0,0.0,0.0,23.0,18.0,0.0,0.0,0.0,0.0
C3_f0.3__baldwinian__s1,C3_f0.3__baldwinian,C3_f0.3,C3,baldwinian,1,550,train,50,1.68,19,19,98.64092962780333,0.7708333333333334,0.5,449.0,268.0,191.0,383.0,110.0,65.0,0.0,0.0,27.0,15.0,24.0,22.0,11.0,4.0,0.0,0.0,0.0,0.0,24.0,22.0,0.0,0.0,0.0,0.0
C3_f0.3__baldwinian__s1,C3_f0.3__baldwinian,C3_f0.3,C3,baldwinian,1,600,train,50,1.92,23,23,87.80032803594322,0.7916666666666666,0.5,228.0,137.0,168.0,324.0,81.0,30.0,0.0,0.0,18.0,10.0,19.0,31.0,11.0,5.0,0.0,0.0,0.0,0.0,19.0,31.0,0.0,0.0,0.0,0.0
C3_f0.3__baldwinian__s1,C3_f0.3__baldwinian,C3_f0.3,C3,baldwinian,1,650,train,50,1.94,14,14,69.32004792579755,0.875,0.5,253.0,144.0,197.0,378.0,81.0,46.0,0.0,0.0,37.0,15.0,18.0,26.0,7.0,7.0,0.0,0.0,0.0,0.0,18.0,26.0,0.0,0.0,0.0,0.0
C3_f0.3__baldwinian__s1,C3_f0.3__baldwinian,C3_f0.3,C3,baldwinian,1,700,train,50,1.94,17,17,108.37084195575058,0.7916666666666666,0.5,318.0,158.0,130.0,275.0,133.0,90.0,0.0,0.0,32.0,8.0,18.0,23.0,7.0,7.0,0.0,0.0,0.0,0.0,18.0,23.0,0.0,0.0,0.0,0.0
C3_f0.3__baldwinian__s1,C3_f0.3__baldwinian,C3_f0.3,C3,baldwinian,1,750,train,50,1.98,21,21,95.44857869162314,0.8333333333333334,0.5,308.0,188.0,176.0,312.0,87.0,40.0,0.0,0.0,26.0,9.0,22.0,31.0,11.0,4.0,0.0,0.0,0.0,0.0,22.0,31.0,0.0,0.0,0.0,0.0
C3_f0.3__baldwinian__s1,C3_f0.3__baldwinian,C3_f0.3,C3,baldwinian,1,800,train,50,2.04,13,13,60.69116698028843,0.8958333333333334,0.5,287.0,150.0,168.0,283.0,66.0,43.0,0.0,0.0,30.0,24.0,22.0,19.0,13.0,9.0,0.0,0.0,0.0,0.0,22.0,19.0,0.0,0.0,0.0,0.0
C3_f0.3__baldwinian__s1,C3_f0.3__baldwinian,C3_f0.3,C3,baldwinian,1,850,train,50,2.12,17,17,79.73037119255217,0.7708333333333334,0.5,327.0,178.0,139.0,235.0,64.0,34.0,0.0,0.0,37.0,14.0,16.0,13.0,12.0,3.0,0.0,0.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,0.0
