run_id,cell_id,condition,family,inheritance_mode,seed,window_end_tick,phase,population,mean_generation,births,deaths,total_stock,suppressed_fraction,coverage_realised,opportunities__train__m0__c0,opportunities__train__m0__c1,opportunities__train__m1__c0,opportunities__train__m1__c1,opportunities__heldout__m0__c0,opportunities__heldout__m0__c1,opportunities__heldout__m1__c0,opportunities__heldout__m1__c1,defections__train__m0__c0,defections__train__m0__c1,defections__train__m1__c0,defections__train__m1__c1,defections__heldout__m0__c0,defections__heldout__m0__c1,defections__heldout__m1__c0,defections__heldout__m1__c1,penalties__train__m0__c0,penalties__train__m0__c1,penalties__train__m1__c0,penalties__train__m1__c1,penalties__heldout__m0__c0,penalties__heldout__m0__c1,penalties__heldout__m1__c0,penalties__heldout__m1__c1
C1_p3__lamarckian__s1,C1_p3__lamarckian,C1_p3,C1,lamarckian,1,50,train,50,0.72,30,0,66.95984654905453,0.8958333333333334,0.5,163.0,140.0,107.0,100.0,35.0,42.0,0.0,0.0,23.0,33.0,18.0,20.0,21.0,7.0,0.0,0.0,0.0,0.0,18.0,20.0,0.0,0.0,0.0,0.0
C1_p3__lamarckian__s1,C1_p3__lamarckian,C1_p3,C1,lamarckian,1,100,train,50,0.76,3,3,65.04042012266211,0.9166666666666666,0.5,147.0,143.0,194.0,217.0,36.0,32.0,0.0,0.0,21.0,16.0,24.0,24.0,11.0,5.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0
C1_p3__lamarckian__s1,C1_p3__lamarckian,C1_p3,C1,lamarckian,1,150,train,50,0.8,7,7,46.56515291798014,0.9166666666666666,0.5,127.0,164.0,174.0,191.0,52.0,52.0,0.0,0.0,19.0,25.0,26.0,21.0,23.0,5.0,0.0,0.0,0.0,0.0,26.0,21.0,0.0,0.0,0.0,0.0
C1_p3__lamarckian__s1,C1_p3__lamarckian,C1_p3,C1,lamarckian,1,200,train,50,0.9,11,11,53.572335333264654,0.9166666666666666,0.5,174.0,168.0,158.0,155.0,32.0,27.0,0.0,0.0,24.0,23.0,20.0,16.0,14.0,5.0,0.0,0.0,0.0,0.0,20.0,16.0,0.0,0.0,0.0,0.0
C1_p3__lamarckian__s1,C1_p3__lamarckian,C1_p3,C1,lamarckian,1,250,train,50,1.04,9,9,64.14660128621479,0.8541666666666666,0.5,229.0,224.0,195.0,176.0,46.0,57.0,0.0,0.0,28.0,26.0,30.0,11.0,14.0,11.0,0.0,0.0,0.0,0.0,30.0,11.0,0.0,0.0,0.0,0.0
C1_p3__lamarckian__s1,C1_p3__lamarckian,C1_p3,C1,lamarckian,1,300,train,49,1.163265306122449,10,11,84.59252669062096,0.8958333333333334,0.5,180.0,182.0,206.0,180.0,25.0,27.0,0.0,0.0,24.0,25.0,30.0,18.0,10.0,12.0,0.0,0.0,0.0,0.0,30.0,18.0,0.0,0.0,0.0,0.0
C1_p3__lamarckian__s1,C1_p3__lamarckian,C1_p3,C1,lamarckian,1,350,train,50,1.34,12,11,73.12833416322867,0.9583333333333334,0.5,216.0,209.0,169.0,153.0,16.0,23.0,0.0,0.0,31.0,28.0,24.0,21.0,6.0,16.0,0.0,0.0,0.0,0.0,24.0,21.0,0.0,0.0,0.0,0.0
C1_p3__lamarckian__s1,C1_p3__lamarckian,C1_p3,C1,lamarckian,1,400,train,50,1.32,6,6,59.72257100759292,0.8958333333333334,0.5,215.0,229.0,159.0,152.0,18.0,20.0,0.0,0.0,25.0,30.0,17.0,27.0,7.0,11.0,0.0,0.0,0.0,0.0,17.0,27.0,0.0,0.0,0.0,0.0
C1_p3__lamarckian__s1,C1_p3__lamarckian,C1_p3,C1,lamarckian,1,450,train,50,1.28,10,10,46.8686094737883,0.9791666666666666,0.5,227.0,244.0,213.0,184.0,28.0,18.0,0.0,0.0,35.0,26.0,21.0,25.0,13.0,4.0,0.0,0.0,0.0,0.0,21.0,25.0,0.0,0.0,0.0,0.0
C1_p3__lamarckian__s1,C1_p3__lamarckian,C1_p3,C1,lamarckian,1,500,train,42,1.5714285714285714,14,22,40.405033752186455,1.0,0.5,158.0,143.0,259.0,269.0,48.0,49.0,0.0,0.0,23.0,18.0,25.0,29.0,11.0,16.0,0.0,0.0,0.0,0.0,25.0,29.0,0.0,0.0,0.0,0.0
C1_p3__lamarckian__s1,C1_p3__lamarckian,C1_p3,C1,lamarckian,1,550,train,39,1.794871794871795,10,13,52.71267311194913,0.9791666666666666,0.5,146.0,148.0,182.0,168.0,34.0,42.0,0.0,0.0,32.0,28.0,25.0,17.0,11.0,9.0,0.0,0.0,0.0,0.0,25.0,17.0,0.0,0.0,0.0,0.0
